Date,평균기온,최저기온,최고기온,강수계속시간,10분최다강수량,1시간최다강수량,일강수량,최대순간풍속,최대풍속,평균풍속,풍정합,평균상대습도,합계일조시간,1시간최다일사량,합계일사량,일최심신적설,일최심적설,합계3시간신적설,안개계속시간
2021.4.7,14.1,8.1,20.4,,,,,11.1,6.2,2.5,2137,47.5,11.9,3.28,24.49,,,,
2021.4.8,13,7.2,18,,,,,10.6,5.8,2.7,2351,34,12.1,3.45,25.85,,,,
2021.4.9,13.6,7.6,19.6,,,,,10,5.8,2.7,2306,39.3,11.9,3.4,25.3,,,,
2021.4.10,12.6,7.7,18.8,,,,,8,4.7,2.6,2234,50,11.5,3.2,23.77,,,,
2021.4.11,15,7.5,21.8,,,,,6.4,3.9,1.7,1480,45.4,10.6,3.13,22.57,,,,
2021.4.12,13.8,11.9,17.8,14.17,1.6,5.4,22,9.7,4.8,2.4,2036,70.4,0,0.96,5.39,,,,
2021.4.13,10.4,5.7,13.5,6.75,0.8,3,8,10.2,5.7,3.7,3183,74,2.9,2.55,14.95,,,,
2021.4.14,8.4,3.1,13.3,,,,,11.2,6.9,2.9,2484,58.5,12.4,3.53,27.31,,,,
2021.4.15,11.6,6.3,18.3,,,,,8.5,4.7,2.1,1774,62.3,11.1,3.45,24.78,,,,
2021.4.16,11.3,8.1,14.8,3.5,0.3,0.7,0.7,10.9,5.7,2.6,2274,60,3.7,2.18,8.59,,,,
2021.4.17,9.6,6,14.6,1.58,0,0,0,12.5,7.1,2.6,2221,56.6,3.5,2.67,13.62,,,,
2021.4.18,9.9,5.6,15.3,,,,,10.9,5.7,3.2,2722,64.3,11.9,3.47,26.94,,,,
2021.4.19,12.2,5.8,19.4,,,,,8.8,4.9,2.4,2093,65.3,12.1,3.41,26.18,,,,
2021.4.20,14.8,8.1,22,,,,,7.3,4.5,1.9,1626,55.1,11,3.32,24.8,,,,
2021.4.21,19.1,10.3,28.2,,,,,7,4.3,1.8,1580,43.1,11.1,3.35,25.12,,,,
2021.4.22,20.9,16.1,27.5,,,,,10,5,2.5,2199,37.9,2.6,2.67,15.7,,,,
2021.4.23,19,17,21.7,4,0,0,0,11.3,6.9,3.2,2732,41.4,0.3,1.38,8.36,,,,
2021.4.24,18.3,15.3,22.2,0.67,0,0,0,8.2,5.2,2.7,2297,43,1.6,1.93,13.65,,,,
2021.4.25,18.2,12.6,24,,,,,11.3,5.6,2.7,2375,50,11.5,3.49,27.12,,,,
2021.4.26,16.2,12.3,20.6,,,,,8.5,4.6,2.6,2247,51.8,9.2,3.12,21.57,,,,
2021.4.27,15.4,12.5,20,4,2.2,5.8,1.7,9,5,2.3,2013,62.4,0.5,1.81,10.37,,,,
2021.4.28,14.5,11.2,18.2,1.33,1.4,4.7,4.7,9.7,4.8,2.4,2059,64.1,2.2,2.3,16.09,,,,
2021.4.29,14.6,10.9,20.1,4.33,1.2,4.3,3.9,11,6.4,2.3,1966,54.1,4.4,3.08,15.99,,,,
2021.4.30,11.3,8.6,14.6,9.75,1.8,8.9,26.3,8.5,5.2,2.4,2077,81.8,1.1,2.05,9.45,,,,
2021.5.1,10.2,8.5,15.3,11.67,1.5,5.3,8,10.3,6.3,2.7,2360,80.8,1.2,2.81,11.89,,,,
2021.5.2,12.4,7.3,18.7,2.5,0.4,1.2,1.7,9.3,5.3,3.1,2720,67.9,10.8,3.56,27.71,,,,
2021.5.3,14.1,8.4,20.3,,,,,8.6,4.9,2.1,1847,56.4,11.6,3.55,27.7,,,,
2021.5.4,13.8,11.4,15.8,16.25,1.5,5.1,19.6,9.3,4.8,2.1,1796,82.6,0,0.87,3.68,,,,1.37
2021.5.5,13.9,10.3,18.4,0.5,0.1,0.4,0.1,13.1,6.7,3.5,3003,64.4,11.5,3.62,28.34,,,,
2021.5.6,15.7,7.9,23.1,,,,,11.8,6.5,2.4,2081,46.4,10.6,3.32,23.81,,,,
2021.5.7,14.4,10.7,17.2,1.5,5.9,8.8,8.8,12.6,6.7,3.4,2923,60.3,5.9,3.34,17.12,,,,
2021.5.8,14.3,8.9,21,,,,,15.4,8.4,3.4,2913,66.1,8.9,3.26,23.01,,,,
2021.5.9,15.7,10,21.8,,,,,14.3,7.9,3.5,3019,51.3,13,3.72,30.44,,,,
2021.5.10,13.2,11.7,14.6,3.08,0,0,0,6.7,4,1.8,1547,67.9,0,0.61,4.69,,,,
2021.5.11,18.5,9.4,25.7,,,,,10.5,5,2.7,2362,48.9,13.2,3.44,27.17,,,,
2021.5.12,22,16.9,27.7,,,,,6.9,3.7,2.2,1860,39.5,11,3.52,26.51,,,,
2021.5.13,22.9,16.6,29.6,,,,,7.2,4.2,1.9,1642,54.4,12.8,3.39,27.3,,,,
2021.5.14,24.1,18,30.8,,,,,7.4,4.3,1.7,1497,60.3,10.8,3.43,24.38,,,,
2021.5.15,22.1,20.8,26.2,14,2.2,5.8,15,6.1,3.6,1.7,1432,79.5,0.5,2.29,9.42,,,,
2021.5.16,18.4,14.8,20.8,24,2.6,11.3,66.9,8.9,4.4,2.5,2164,97.6,0,0.53,3.05,,,,
2021.5.17,15.3,14.2,16.7,13.83,0.4,1.7,3.1,5.3,3.1,1.6,1362,93,0,0.6,5.21,,,,
2021.5.18,17.9,13.6,24.5,,,,,7.3,4.5,1.7,1509,70.5,8.4,3.74,24.12,,,,
2021.5.19,19.9,12.4,26.6,,,,,7.4,4.4,1.8,1553,52.3,13.2,3.66,29.93,,,,
2021.5.20,18.7,15.6,22.9,11.15,0.3,0.5,0.9,13,6.2,2.5,2135,59.8,0,1.19,6.8,,,,
2021.5.21,16,14.2,18.2,15.17,1.3,2,6.9,7.1,4.2,1.7,1503,86.5,0.9,0.99,7.35,,,,
2021.5.22,18.6,13.8,23.8,0.92,0.2,0.2,0.2,9.5,6.2,2.5,2161,69.3,12.7,3.48,28.69,,,,
2021.5.23,19.5,14.3,25.1,,,,,7.9,4.8,1.7,1461,64.4,6,2.89,19.28,,,,
2021.5.24,19.4,16.4,24.5,,,,,9.2,5.6,2.7,2331,61,9.1,3.57,26.9,,,,
2021.5.25,15.3,11.9,19.3,4.58,2.1,5.4,8.3,12.8,7.4,3.2,2763,72.3,6.4,2.76,19.29,,,,
2021.5.26,18,11.5,23,0.67,0,0,0,13.1,6.5,2.9,2463,58.5,5.3,3.01,17.95,,,,
2021.5.27,15.8,13.9,18.7,5.92,2.1,6.5,8.9,9.1,5.2,2.8,2457,83,0.5,1.38,5.08,,,,
2021.5.28,15.3,12.4,19.7,7.83,1.7,4.7,12.3,10.2,5,2.6,2266,86,1.9,2.86,11.26,,,,
2021.5.29,15.4,12.8,19.1,8.42,0.2,0.2,0.3,7.3,3.7,2.2,1867,79.8,3.9,2.17,10.45,,,,
2021.5.30,18.4,10.8,26.3,4,4,11.3,18.1,16,7.6,2.1,1822,73,11.6,3.72,29.45,,,,
2021.5.31,19.9,16.5,23.8,2.5,3.2,4.7,4,5.7,3.5,1.8,1587,78.9,2,1.76,12.52,,,,
2021.6.1,20.2,15.9,23.9,4.42,1.3,2.3,3.2,9,5.4,2.2,1863,74.6,1.9,2.03,13.01,,,,
2021.6.2,23.2,16.6,29.7,,,,,8.2,4.5,2.1,1842,64.4,11.9,3.21,26.82,,,,
2021.6.3,19.1,14.6,22.7,12.17,2.5,5.1,18.1,14.3,7.5,1.8,1526,80.8,0.2,0.78,5.11,,,,
2021.6.4,18.5,13.3,23.6,,,,,10.4,6,2.9,2473,69.4,10.9,3.65,29.01,,,,
2021.6.5,20.8,17,25.7,,,,,9.9,5.5,3.3,2815,68.1,8.4,3.48,23.11,,,,
2021.6.6,23,18.4,28.2,,,,,7,3.8,2.2,1907,69.6,8.3,3.27,23.46,,,,
2021.6.7,21.1,19.4,24,3.58,0,0,0,6,3.3,1.7,1495,71.5,0.3,0.93,7.02,,,,
2021.6.8,23.6,18.8,29.5,0.92,0.1,0.1,0.1,6.6,3.6,1.7,1453,69.6,7.1,2.9,21.25,,,,
2021.6.9,25.8,19.5,31.6,,,,,5.7,3.4,1.6,1368,59.1,9.9,3.35,24.78,,,,
2021.6.10,24.9,20.5,29.8,6.67,2,5.1,6.1,9,5.4,2.2,1919,68.5,1.3,2.3,14.13,,,,
2021.6.11,21.5,19.9,24.4,4.17,1,2.6,4.6,11.4,5.7,2.8,2460,84.5,1.8,1.44,10.08,,,,
2021.6.12,24.2,18.2,30.2,,,,,6.3,3.9,1.8,1576,74.6,9.1,3.42,26.92,,,,
2021.6.13,24.8,20.9,29.7,,,,,6.9,4.3,2,1756,72.6,10.2,3.39,26.48,,,,
2021.6.14,24.8,18.9,30.2,,,,,5.9,4,2.1,1792,68.8,8.3,2.86,22.29,,,,
2021.6.15,22.5,21.5,25.3,7.92,0.3,0.9,1.9,7.7,3.9,2.3,1997,79.1,1.6,1.37,7.61,,,,
2021.6.16,24.3,20.3,28.9,,,,,11.5,5.7,3.6,3120,59.9,11.5,3.23,27.3,,,,
2021.6.17,21.9,19.6,25,4.25,0,0,0,7.1,3.6,2.4,2072,71.4,0.3,2.01,9.59,,,,
2021.6.18,20,19,21.4,12,0.5,1.7,6.3,7.2,3.8,2.5,2166,92.1,0,0.69,4.5,,,,
2021.6.19,22.3,17.5,27.4,,,,,6.9,3.7,1.8,1518,74,10.5,3.49,26.47,,,,
2021.6.20,22.9,17.6,29,,,,,12.7,6.8,2.8,2428,73.3,10.7,3.06,25.87,,,,
2021.6.21,23.6,19.2,28.5,,,,,7.8,4.6,2.2,1943,67,11.1,3.45,25.72,,,,
2021.6.22,22.8,19.7,28.6,2.08,0,0,0,15,7.8,2.1,1857,67.9,6.8,2.87,20.23,,,,
2021.6.23,22.4,18.8,27.9,0.67,5,7.5,7.5,11.3,6,2.4,2048,70.5,7.2,2.69,19.49,,,,
2021.6.24,23,18.5,28,,,,,7.7,4.4,1.9,1671,71.1,5.7,2.1,17.8,,,,
2021.6.25,24.1,19.5,29.5,,,,,7.8,4.7,2,1720,69,9.7,3.29,24.74,,,,
2021.6.26,22.8,19.9,26.7,11.42,0.7,2.6,4.5,5.9,3.4,1.8,1547,78.5,2.3,2.29,14.24,,,,
2021.6.27,24.5,19.8,30.8,3.42,11.7,37.7,38.2,14.3,7.8,2,1763,72.1,8.1,3.12,22.48,,,,
2021.6.28,23.7,21,29.2,1.67,0.1,0.1,0.1,7.7,4.1,1.9,1661,76.4,2.2,3.07,13.52,,,,
2021.6.29,23.9,21.3,28.4,1.67,3.8,8,8,6.5,4.1,1.8,1517,78.6,4.2,2.15,14.1,,,,
2021.6.30,24.3,21,28.8,1.35,3.4,6,6,7.7,3.6,1.3,1134,77.9,4,2.73,16.22,,,,
2021.7.1,26.3,21.4,31,,,,,6.8,4.1,1.8,1519,70.9,8.2,2.84,20.59,,,,
2021.7.2,27.1,23.6,31.8,,,,,6.7,3.5,2.3,1984,64.1,7.4,3.4,22.19,,,,
2021.7.3,22.6,19.6,25.7,9.42,4,13.8,60,12.9,5.9,3.6,3097,80,0.9,1.87,7.51,,,,
2021.7.4,21.4,19.8,23.1,18.33,1.2,5.3,21.4,8.8,4.9,2.3,1988,96.8,0,0.36,2.69,,,,
2021.7.5,23.3,20.1,26.9,,,,,5.9,3.5,1.4,1182,80.3,0.9,2.05,12.59,,,,
2021.7.6,25.3,21,30.1,,,,,5.5,3.7,1.6,1415,73.4,4.3,2.97,19.15,,,,
2021.7.7,26.4,23.9,29.1,4.67,8.5,12.4,12.7,5.4,3.3,1.5,1338,78.5,1.1,2.11,11.81,,,,
2021.7.8,26,23.8,29.8,2,1,2.7,2.9,7.5,4.7,2,1697,81.6,2.9,2.72,14.1,,,,
2021.7.9,25.5,23.6,29.2,0.25,0,0,0,7.1,4.2,1.9,1649,77.3,3.8,2.36,14.49,,,,
2021.7.10,25.9,23.1,29.2,2.8,0.2,0.2,0.5,9.9,5.4,2.4,2060,80.4,4.2,2.81,17.4,,,,
2021.7.11,25.7,24.1,27.5,5.17,0.3,0.4,0.4,8.2,4.8,2.2,1916,86.8,0.1,1.2,7.53,,,,
2021.7.12,28.1,23.8,32.5,,,,,5.4,3.1,1.6,1366,75.1,4.9,3.32,19.1,,,,
2021.7.13,28.8,26.3,31.5,,,,,5.9,3.7,1.7,1432,76.1,1.4,1.71,11.59,,,,
2021.7.14,29.7,26.1,33.5,,,,,7.6,4.2,2.2,1905,71.4,7.1,3.28,22.48,,,,
2021.7.15,29.1,25.9,34.5,2.07,0,0,0,9.4,4.6,2.1,1789,71.1,8.7,2.93,22.77,,,,
2021.7.16,28.8,24.2,35.2,,,,,16.5,7.4,2.2,1888,68.4,10.5,3.36,26.76,,,,
2021.7.17,29.1,24.7,32.8,0.17,0,0,0,8.5,4.2,2.3,1959,63.1,8.9,3.19,22.58,,,,
2021.7.18,29.6,25.7,34.1,,,,,7.6,4.2,2.1,1814,62.5,8.4,2.94,23.37,,,,
2021.7.19,26.4,24,30.5,5,26.6,65.7,67.4,8.5,4.9,1.9,1642,80.1,3.1,1.89,10.07,,,,
2021.7.20,27.9,23.6,31.8,0.83,0,0,0,6,3.6,1.5,1300,75.8,3.4,2.77,14.62,,,,
2021.7.21,30.5,25.3,35.3,,,,,6,3,1.7,1431,64,11.3,2.76,24.1,,,,
2021.7.22,31.2,26.5,35.9,,,,,6.7,3.7,2,1733,59.8,11.4,3.59,27.69,,,,
2021.7.23,31.2,27.2,35.8,,,,,6.2,3.6,1.8,1531,61.8,12.4,3.43,26.91,,,,
2021.7.24,31.7,26.9,36.5,,,,,7,4.2,1.7,1488,57.4,12.3,3.46,27.78,,,,
2021.7.25,31.5,27.2,35.9,,,,,8.8,4.4,2,1746,55.8,13,3.48,27.63,,,,
2021.7.26,31.2,27.4,35.4,,,,,7.3,4.3,2.4,2047,54.9,13.2,3.58,29.3,,,,
2021.7.27,31.1,27.8,35.7,,,,,7.8,4.6,2.1,1797,60.5,7.3,2.22,17.22,,,,
2021.7.28,30.4,27.1,34.7,1.33,0,0,0,7.2,4.9,1.9,1613,67.4,6.5,2.89,16.37,,,,
2021.7.29,29.6,27,33.3,,,,,6.8,3.9,2,1705,69.9,2.2,2.35,14.86,,,,
2021.7.30,30.5,25.8,35.4,,,,,7.6,4.1,2.1,1784,63.1,7.7,3.41,21.86,,,,
2021.7.31,29.8,26.8,34.3,2.75,2.4,2.4,3,6.9,4.3,2.5,2156,69.9,7.7,3.27,21.19,,,,
2021.8.1,27.1,25.1,28.8,13.42,7.3,8.7,21,8.3,4.7,1.3,1126,81.8,0,1.31,6.56,,,,
2021.8.2,26.5,25,28.6,6.92,0.4,1.4,1.7,5.6,3.4,1.6,1362,82.6,0.6,1.37,8.42,,,,
2021.8.3,28,24.1,31.4,0.35,0,0,0,9.7,5.5,1.8,1512,76.9,4.3,2.02,13.25,,,,
2021.8.4,28.9,26.3,33.2,,,,,7.6,4.3,2,1743,70.6,6.1,2.82,19.55,,,,
2021.8.5,29.4,25.6,33.7,,,,,7.1,4.1,2.1,1775,68.1,8.9,2.66,20.51,,,,
2021.8.6,28.1,26,32.2,,,,,16.4,8.3,2.1,1842,68.4,6.3,2.91,18.13,,,,
2021.8.7,28,23.4,32.3,,,,,6.5,4,2.1,1792,65,11.3,2.86,23.48,,,,
2021.8.8,26.8,24.4,32.1,4.58,7.8,11.6,12.7,9.5,4.3,1.7,1506,74.8,2,2.35,11.91,,,,
2021.8.9,28.3,23.3,33.6,,,,,8.3,4.8,2.3,2018,62.4,8.6,3.3,24.73,,,,
2021.8.10,27.7,24.3,32.2,,,,,8.7,4.4,2.3,2025,62.5,8.5,2.53,20.07,,,,
2021.8.11,27.4,24.1,31.6,1.25,0,0,0,6.4,3.9,2,1768,70.3,5.3,2.29,16.55,,,,
2021.8.12,26.8,24,31.7,1.08,0,0,0,12.9,4.6,1.8,1559,67.1,4.4,2.76,14.8,,,,
2021.8.13,26.6,23.4,30.1,,,,,6.4,3.5,2,1715,70.4,1.7,1.83,12.03,,,,
2021.8.14,26.1,23.4,30.5,,,,,10.2,4.8,3,2576,63.9,4.5,2.5,15.6,,,,
2021.8.15,26.9,21.7,32.4,,,,,7,3.7,2.3,1984,59.6,10.2,3.24,23.31,,,,
2021.8.16,27.3,22.5,32.8,0.92,0,0,0,6.9,3.7,2.3,2007,61.1,10.4,3.1,23.19,,,,
2021.8.17,25.9,21.9,31.3,4.67,1.2,5.3,9.3,9.6,4.6,2.4,2107,65,5.8,3.14,17.49,,,,
2021.8.18,24.3,20.6,31,3.97,1.3,2.9,5.6,9.7,5.4,2.8,2452,69.6,5.8,3.33,17.87,,,,
2021.8.19,26,21,31.5,,,,,8.6,4,2.6,2231,57.1,8.6,3.1,20.95,,,,
2021.8.20,26.6,22.6,30.7,0.58,0,0,0,10.3,5.1,2.3,1997,63.6,5.5,2.64,17.21,,,,
2021.8.21,23.8,21,25.5,11.33,11.9,27.9,62.8,11.4,6.7,2.7,2323,88.1,1,2.45,6.31,,,,0.27
2021.8.22,24.4,22.4,27,1,0,0,0,8.3,4.4,2.1,1824,81.5,0.7,2.03,8.64,,,,
2021.8.23,22.4,21,24,11.33,0.5,2,7.4,7.9,3.3,2,1752,89.3,0,0.52,3.81,,,,
2021.8.24,23.4,21.1,26.4,12.58,1.3,2.8,10.5,10.5,6.1,2.9,2529,93.6,0,0.79,4.58,,,,
2021.8.25,25,23.5,27.3,4.25,0.2,0.3,0.3,6.8,3.8,1.8,1548,85.5,0.7,1.75,8.96,,,,
2021.8.26,25.5,22.9,27.9,1.17,0.7,0.7,0.7,8.7,5,2.5,2118,84.9,0.2,1.36,8.07,,,,
2021.8.27,22.4,20.4,25.5,10.38,0.3,0.7,0.9,4.9,3.2,1.3,1111,83.5,0,0.44,3.01,,,,
2021.8.28,23.6,19.7,28.2,,,,,7.3,3.9,1.8,1568,80.4,3.8,2.61,15.44,,,,
2021.8.29,23.7,21.9,26.3,3.17,0.5,0.7,0.9,5.6,3.4,1.6,1379,82.6,1,1.87,9.6,,,,
2021.8.30,24.2,21.2,27.7,1.17,0,0,0,4.5,2.9,1.4,1242,77.5,1.1,1.78,12.46,,,,
2021.8.31,20.5,18.1,23.1,16.55,4.4,12.4,77.4,9.3,4.9,2.3,1949,93.3,0,0.4,2.39,,,,
2021.9.1,21.4,18.5,23.9,4.08,0.7,3.1,0.8,9.1,4.7,2.9,2547,83.1,0,1.26,7.24,,,,
2021.9.2,23.5,20.7,26.7,,,,,6.4,3.4,2.1,1843,70.3,1.4,2.27,13.24,,,,
2021.9.3,24.3,20.6,29.2,,,,,7.6,4,2.4,2104,60.3,11.2,3.3,24.64,,,,
2021.9.4,23.2,18.5,28.6,,,,,7.2,3.7,2.7,2298,57,9.3,3.13,20.58,,,,
2021.9.5,23.1,19.4,27.3,,,,,10.3,4.9,3.2,2763,61.1,4.6,2.88,15.83,,,,
2021.9.6,22.3,18,26.4,9.17,1.2,4,12,11.7,5.5,3.2,2789,70.1,2.4,2.12,12.02,,,,
2021.9.7,19.6,17.6,20.9,22.58,2.4,6.6,29.6,8.5,4.4,2.3,1964,98.1,0,0.27,1.8,,,,
2021.9.8,22.2,19,26.9,6.67,0.3,0.7,1.6,6.8,4.2,1.7,1450,81.3,7.1,2.81,18.18,,,,
2021.9.9,23.5,19.1,29.1,,,,,4.6,3,1.5,1277,76.5,8,3.01,18.9,,,,
2021.9.10,23.6,19.5,28.9,,,,,7.4,4.3,1.9,1684,76,6.4,3.01,16.96,,,,
2021.9.11,24,19.9,29.4,,,,,9.2,5.6,1.7,1459,73.1,8.7,3.02,19.54,,,,
2021.9.12,24.2,19.2,29.8,,,,,6.8,4.4,1.8,1581,64.6,10.2,3.12,22.15,,,,
2021.9.13,24.8,20.8,30.3,,,,,6.9,3.9,2.4,2065,67.1,6.1,3.17,17.61,,,,
2021.9.14,24.6,20,29.5,,,,,10,5.6,2.6,2264,63.3,10.3,3.23,21.88,,,,
2021.9.15,23.6,19.5,28.9,,,,,11.7,5.9,3.6,3129,57.5,11.4,3.15,22.62,,,,
2021.9.16,22.9,18,27.3,,,,,8.6,4.6,2.6,2213,61.1,9.1,3.06,20.18,,,,
2021.9.17,23.5,20.5,28.2,,,,,12.2,5.8,3,2567,61.4,6.6,3.01,18.05,,,,
2021.9.18,23.9,18.9,29.8,,,,,6.4,4,1.6,1401,65.1,8.8,2.89,19.77,,,,
2021.9.19,23.7,20.8,27.8,,,,,5,3,1.9,1669,62.9,2.8,2.31,13.97,,,,
2021.9.20,23.7,19,28.4,,,,,12.5,6.2,2.7,2293,63.6,10.3,2.95,19.86,,,,
2021.9.21,22,17.4,26.2,9.58,7.5,27.1,68.1,11.9,7.1,2.9,2504,85.1,4.3,2.48,11.84,,,,
2021.9.22,20.2,16.8,24.3,2,1.9,4.2,4.5,11.7,6.2,2.7,2320,79,6.5,1.86,14.89,,,,
2021.9.23,20.9,16.9,25.9,,,,,10.9,6.5,2.4,2084,67.3,8,2.91,18.01,,,,
2021.9.24,21.8,16.7,26.9,,,,,6.9,3.8,2.2,1903,67.5,9.9,2.54,18.34,,,,
2021.9.25,21.2,18.7,23.1,,,,,6.4,3.5,2.3,1961,72.6,0,1.14,7.2,,,,
2021.9.26,22.6,18.4,27.3,,,,,7.2,3.6,2.3,1957,63,8.3,2.7,18.13,,,,
2021.9.27,21.6,18.7,25,5.67,0,0,0,6.6,3.7,2.4,2040,66,2.2,2.86,11.36,,,,
2021.9.28,21.5,19.6,24.4,9.28,0.3,0.7,1.3,6.3,3.7,2.2,1887,75.1,0.7,2,9.29,,,,
2021.9.29,20.2,17.8,21.4,12.25,1.6,5,13.1,9.4,4.4,1.7,1496,93.5,0,0.53,2.85,,,,
2021.9.30,20.3,16,25.9,,,,,5.2,3.3,1.5,1312,83.9,7.4,2.88,17.2,,,,
2021.10.1,21.1,16.9,27.5,2.17,8.5,12.7,13.3,20.9,10.6,2.4,2075,75.8,9.3,2.7,18.42,,,,
2021.10.2,20.7,16.4,26.6,,,,,5.7,3.3,1.6,1391,77.1,8.1,2.63,16.92,,,,
2021.10.3,22.3,17.1,28.8,,,,,7.3,4.5,1.9,1659,69.5,8.4,2.73,17.47,,,,
2021.10.4,22.9,19.2,25.6,6.17,1.1,3.5,3.6,13.7,6.1,2.9,2526,81,0,0.61,2.97,,,,
2021.10.5,23.6,21.7,26.5,2.92,0,0,0,11.5,6.2,3.3,2815,82.4,1.5,2,8.11,,,,
2021.10.6,18.8,17.9,21.7,11.92,0.6,2,6.4,7.2,4.3,2.8,2448,91.5,1.2,0.76,3.26,,,,
2021.10.7,19.4,17.9,21.9,6.08,1.2,3.8,4.6,6.1,4,1.9,1670,85.5,0,1.09,4.86,,,,
2021.10.8,18.8,17.5,20,8.58,0.3,0.9,3.5,5.5,2.9,1.7,1511,91.3,0,0.4,2.8,,,,
2021.10.9,20.9,18.5,24.1,3.5,0.2,0.3,0.4,6.8,3.7,2.3,2024,83.5,1.9,1.01,7.05,,,,
2021.10.10,19.9,14.9,24.3,13.33,1.4,4.4,14.2,8.6,4.7,2.2,1882,89,0,0.65,3.12,,,,
2021.10.11,15.2,12.6,17.8,4.83,0.2,0.3,0.3,9.5,6,2.2,1889,78.6,1.7,1.58,8.47,,,,
2021.10.12,17.9,15.8,21.3,,,,,10.6,5.9,3.3,2886,67.1,3,1.79,11.55,,,,
2021.10.13,19.6,14.9,25.2,,,,,8.3,4.1,2.4,2056,66.6,9,2.7,17.28,,,,
2021.10.14,19.7,17.4,23.9,,,,,6.9,4.2,2,1743,73.6,6.1,2,12.85,,,,
2021.10.15,19,17,21.4,7.83,0,0,0,5.8,3.8,2.1,1855,74.4,0.7,1.53,7.21,,,,
2021.10.16,10.7,4.2,18.1,2.17,0,0,0,11.9,5.7,3.4,2908,47.5,1.5,1.67,8.78,,,,
2021.10.17,5.6,1.3,10.8,,,,,11.5,7.1,2.9,2488,37.4,10.3,2.76,18.7,,,,
2021.10.18,9.6,2.8,16.1,4.08,1.3,4.8,5.6,6.2,3.6,2,1758,60.4,4.3,2.63,12.08,,,,
2021.10.19,10.9,7.1,15,2.75,1,3.1,4.4,9.5,5.4,2.4,2104,72.8,6.5,2.47,13.34,,,,
2021.10.20,9.5,4.6,15.8,,,,,5.9,3.7,1.7,1485,64.9,10,2.56,16.7,,,,
2021.10.21,9.8,4.9,16.2,,,,,5.9,3.6,1.7,1432,64.1,4,1.43,5.13,,,,
2021.10.22,10.8,5.2,17.2,,,,,9.4,4.9,1.8,1590,58.4,10,2.58,16.45,,,,
2021.10.23,11.4,5.7,18.4,,,,,5.7,3.4,1.6,1404,57.3,9.6,2.53,16.25,,,,
2021.10.24,11.4,6,18.1,,,,,6.6,3.2,1.7,1480,63.1,9.9,2.49,15.97,,,,
2021.10.25,11.7,6.3,17.6,,,,,5.8,3.5,1.9,1606,64.5,7,2.46,11.74,,,,
2021.10.26,13,7.7,19,,,,,5.3,3,1.7,1462,74.5,8.6,2.15,13.08,,,,
2021.10.27,13.4,9.8,18.1,0.75,0,0,0,7.2,4,2.2,1909,63.4,8.2,2.44,14.72,,,,
2021.10.28,12.7,7.1,20,,,,,4.8,3.7,1.4,1197,54.6,9.7,2.37,15.58,,,,
2021.10.29,14.6,10.5,20.6,,,,,6.3,3.7,2,1713,55.9,8.7,2.37,14.16,,,,
2021.10.30,13.8,11,18,,,,,5,3.1,1.6,1350,62.4,1.6,1.45,6.35,,,,
2021.10.31,14.1,9.2,20.3,0.58,0.7,0.7,0.7,7.4,3.9,1.6,1357,73.3,7.6,2.03,12.25,,,,
2021.11.1,12.9,10.3,16.9,,,,,6.9,4,1.9,1605,77.3,6.3,1.95,11.32,,,,
2021.11.2,11.5,7.9,16.9,,,,,5.7,3.5,1.7,1429,76.6,7.8,2.18,12.69,,,,
2021.11.3,12.1,7.6,17.1,,,,,5.7,3.7,1.5,1305,71.1,8.5,2.27,13.24,,,,
2021.11.4,12.1,8.4,16.3,0.25,,,0,4.9,2.7,1.3,1160,80.4,3.9,1.44,6.9,,,,
2021.11.5,13,7.8,20.2,,,,,4.6,2.7,1.5,1327,68.5,9.2,2.11,12.76,,,,
2021.11.6,14.1,8.8,21.3,,,,,4.9,2.8,1.6,1385,61.1,8.3,2.11,12.8,,,,
2021.11.7,15.3,9.7,21.3,,,,,9.2,4.9,2.1,1839,57.5,6.8,2.15,12.2,,,,
2021.11.8,8.6,4.5,15.5,18.5,,,25.7,16.6,9.3,3.2,2727,82.1,0.1,0.63,2.57,,,,
2021.11.9,4.9,3,6.5,11.08,,,2,9.4,5.1,2.4,2079,80.3,0,0.62,3.4,,,,
2021.11.10,4.2,0.7,7.7,4.58,,,0.3,9.5,5.7,2.5,2194,73.4,3.2,1.77,8.8,,,,
2021.11.11,5.3,2.1,9.7,0.17,,,0,10.8,6.8,2.9,2470,60.6,6.3,1.76,9.68,,,,
2021.11.12,4.5,1.3,8.6,,,,,11.2,5.8,2.6,2224,55.4,8.3,2.33,13.47,,,,
2021.11.13,7.3,0.5,13.4,,,,,6.4,3.3,1.5,1253,66.1,5.4,1.9,9.9,,,,
2021.11.14,11.3,7.8,16.4,,,,,9.5,5.7,2.2,1875,69.8,6.4,1.97,10.52,,,,
2021.11.15,10.1,5.8,15.7,,,,,5.3,3.2,1.6,1407,71.3,7.9,2.01,11.39,,,,
2021.11.16,8.5,4.4,13.6,,,,,6.6,4.4,1.9,1661,65.5,9,2.04,12.07,,,,
2021.11.17,7.5,2.7,12.5,,,,,5.4,3.4,1.6,1378,64.1,7.3,2,11,,,,
2021.11.18,11.9,7.7,16.2,2.08,,,0,8.8,5.5,2.4,2063,70.8,1.9,1.4,5.68,,,,
2021.11.19,12.9,10.2,16.7,,,,,6.2,3.6,1.9,1649,84.8,0.9,0.82,4.98,,,,
2021.11.20,10.4,6.8,15.6,,,,,4.5,3,1.6,1347,77,5.6,1.67,8.62,,,,
