"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20241101","수인선","인천논현","6419","6904","20241104",""
"20241101","수인선","호구포","4613","4625","20241104",""
"20241101","수인선","남동인더스파크","2668","2930","20241104",""
"20241101","수인선","원인재","5256","5483","20241104",""
"20241101","수인선","연수","5714","5580","20241104",""
"20241101","수인선","송도","2949","2722","20241104",""
"20241101","수인선","인하대","8564","7887","20241104",""
"20241101","수인선","숭의","4886","4490","20241104",""
"20241101","수인선","신포","2337","2277","20241104",""
"20241101","수인선","인천","1258","2006","20241104",""
"20241101","신림선","샛강","3285","4044","20241104",""
"20241101","신림선","대방","3335","2251","20241104",""
"20241101","신림선","서울지방병무청","3677","3804","20241104",""
"20241101","신림선","보라매","4858","4334","20241104",""
"20241101","신림선","보라매공원","2504","2705","20241104",""
"20241101","신림선","보라매병원","8192","8488","20241104",""
"20241101","신림선","당곡","5319","5153","20241104",""
"20241101","신림선","신림","2300","2841","20241104",""
"20241101","신림선","서원","3998","3175","20241104",""
"20241101","신림선","서울대벤처타운","11033","9727","20241104",""
"20241101","신림선","관악산(서울대)","3639","3705","20241104",""
"20241101","안산선","산본","18920","20538","20241104",""
"20241101","안산선","대야미","5937","5113","20241104",""
"20241101","안산선","반월","5179","4897","20241104",""
"20241101","안산선","상록수","17715","17718","20241104",""
"20241101","안산선","한대앞","11727","11364","20241104",""
"20241101","안산선","중앙","21225","23141","20241104",""
"20241101","안산선","고잔","10276","10135","20241104",""
"20241101","안산선","초지","5973","5869","20241104",""
"20241101","안산선","안산","13306","12613","20241104",""
"20241101","안산선","신길온천","2532","2255","20241104",""
"20241101","안산선","정왕","12560","11767","20241104",""
"20241101","안산선","오이도","9016","9399","20241104",""
"20241101","안산선","수리산","4881","3823","20241104",""
"20241101","우이신설선","북한산우이","4905","4703","20241104",""
"20241101","우이신설선","솔밭공원","3072","2826","20241104",""
"20241101","우이신설선","4.19민주묘지","3868","3529","20241104",""
"20241101","우이신설선","가오리","4668","4606","20241104",""
"20241101","우이신설선","화계","4228","4011","20241104",""
"20241101","우이신설선","삼양","2542","2709","20241104",""
"20241101","우이신설선","삼양사거리","2875","2943","20241104",""
"20241101","우이신설선","솔샘","6624","6147","20241104",""
"20241101","우이신설선","북한산보국문","7419","6639","20241104",""
"20241101","우이신설선","정릉","5799","5152","20241104",""
"20241101","우이신설선","성신여대입구(돈암)","4322","4661","20241104",""
"20241101","우이신설선","보문","1935","1954","20241104",""
"20241101","우이신설선","신설동","2877","2743","20241104",""
"20241101","일산선","원흥","13209","12452","20241104",""
"20241101","일산선","지축","2","0","20241104",""
"20241101","일산선","삼송","22484","21189","20241104",""
"20241101","일산선","원당","13301","12663","20241104",""
"20241101","일산선","화정","20138","20754","20241104",""
"20241101","일산선","대곡","3699","2697","20241104",""
"20241101","일산선","백석","11643","11790","20241104",""
"20241101","일산선","마두","9400","9599","20241104",""
"20241101","일산선","정발산","8221","8643","20241104",""
"20241101","일산선","주엽","10988","11385","20241104",""
"20241101","일산선","대화","20015","16089","20241104",""
"20241101","장항선","봉명","1554","1531","20241104",""
"20241101","장항선","쌍용(나사렛대)","3129","2759","20241104",""
"20241101","장항선","아산","5066","5058","20241104",""
"20241101","장항선","탕정","2428","1922","20241104",""
"20241101","장항선","배방","1629","1517","20241104",""
"20241101","장항선","온양온천","5044","5344","20241104",""
"20241101","장항선","신창(순천향대)","3445","1986","20241104",""
"20241101","중앙선","회기","32260","29098","20241104",""
"20241101","중앙선","중랑","6486","6098","20241104",""
"20241101","중앙선","상봉","7269","6947","20241104",""
"20241101","중앙선","망우","9196","8821","20241104",""
"20241101","중앙선","양원","3772","3650","20241104",""
"20241101","중앙선","구리","10344","10769","20241104",""
"20241101","중앙선","도농","11817","10832","20241104",""
"20241101","중앙선","양정","682","587","20241104",""
"20241101","중앙선","덕소","6264","6369","20241104",""
"20241101","중앙선","도심","3043","2325","20241104",""
"20241101","중앙선","팔당","929","990","20241104",""
"20241101","중앙선","운길산","1027","1004","20241104",""
"20241101","중앙선","양수","2330","2352","20241104",""
"20241101","중앙선","신원","219","181","20241104",""
"20241101","중앙선","국수","864","863","20241104",""
"20241101","중앙선","아신","627","683","20241104",""
"20241101","중앙선","오빈","328","355","20241104",""
"20241101","중앙선","양평","3594","3891","20241104",""
"20241101","중앙선","원덕","377","396","20241104",""
"20241101","중앙선","용문","2443","2725","20241104",""
"20241101","중앙선","지평","65","79","20241104",""
"20241101","1호선","서울역","66691","64443","20241104",""
"20241102","경춘선","춘천","3183","2707","20241105",""
"20241102","경원선","창동","14","0","20241105",""
"20241102","중앙선","지평","63","87","20241105",""
"20241102","1호선","서울역","64505","68112","20241105",""
"20241102","1호선","시청","27595","25656","20241105",""
"20241102","1호선","종각","27750","25127","20241105",""
"20241102","1호선","종로3가","31071","29209","20241105",""
"20241102","1호선","종로5가","23952","23476","20241105",""
"20241102","1호선","동대문","13562","13992","20241105",""
"20241102","1호선","신설동","12481","11491","20241105",""
"20241102","1호선","제기동","17852","18435","20241105",""
"20241102","1호선","청량리(서울시립대입구)","24193","24312","20241105",""
"20241102","1호선","동묘앞","14967","15573","20241105",""
"20241102","2호선","시청","22587","18318","20241105",""
"20241102","2호선","을지로입구","40574","37777","20241105",""
"20241102","2호선","을지로3가","18808","17577","20241105",""
"20241102","2호선","을지로4가","11025","11095","20241105",""
"20241102","2호선","동대문역사문화공원(DDP)","15852","18167","20241105",""
"20241102","2호선","신당","14191","15114","20241105",""
"20241102","2호선","상왕십리","11886","11287","20241105",""
"20241102","2호선","왕십리(성동구청)","15265","14833","20241105",""
"20241102","2호선","한양대","7456","7701","20241105",""
"20241102","2호선","뚝섬","23320","22102","20241105",""
"20241102","2호선","성수","41639","47849","20241105",""
"20241102","2호선","건대입구","44206","46102","20241105",""
"20241102","2호선","구의(광진구청)","20835","19797","20241105",""
"20241102","2호선","강변(동서울터미널)","31945","31329","20241105",""
"20241102","2호선","잠실나루","10084","9926","20241105",""
"20241102","2호선","잠실(송파구청)","85028","81689","20241105",""
"20241102","2호선","잠실새내","21183","20912","20241105",""
"20241102","2호선","종합운동장","7620","8675","20241105",""
"20241102","2호선","삼성(무역센터)","37450","36507","20241105",""
"20241102","2호선","선릉","30970","27059","20241105",""
"20241102","2호선","역삼","20699","22909","20241105",""
"20241102","2호선","강남","61425","62123","20241105",""
"20241102","2호선","교대(법원.검찰청)","18131","22624","20241105",""
"20241102","2호선","서초","13825","12606","20241105",""
"20241102","2호선","방배","12269","11945","20241105",""
"20241102","2호선","사당","41367","46341","20241105",""
"20241102","2호선","낙성대(강감찬)","24874","22073","20241105",""
"20241102","2호선","서울대입구(관악구청)","41425","39055","20241105",""
"20241102","2호선","봉천","20004","18192","20241105",""
"20241102","2호선","신림","51154","48440","20241105",""
"20241102","2호선","신대방","22991","21463","20241105",""
"20241102","2호선","구로디지털단지","41723","40401","20241105",""
"20241102","2호선","대림(구로구청)","21587","22323","20241105",""
"20241102","2호선","신도림","52448","52628","20241105",""
"20241102","2호선","문래","16680","18016","20241105",""
"20241102","2호선","영등포구청","15903","16741","20241105",""
"20241102","2호선","당산","16142","16855","20241105",""
"20241102","2호선","합정","37505","42733","20241105",""
"20241102","2호선","홍대입구","93740","108015","20241105",""
"20241102","2호선","신촌","39419","40357","20241105",""
"20241102","2호선","이대","14459","15547","20241105",""
"20241102","2호선","아현","9539","8190","20241105",""
"20241102","2호선","충정로(경기대입구)","7482","7919","20241105",""
"20241102","2호선","용답","2679","2371","20241105",""
"20241102","2호선","신답","1295","1352","20241105",""
"20241102","2호선","신설동","4188","3855","20241105",""
"20241102","2호선","도림천","943","973","20241105",""
"20241102","2호선","양천구청","5881","5643","20241105",""
"20241102","2호선","신정네거리","8440","8232","20241105",""
"20241102","2호선","용두(동대문구청)","2084","2090","20241105",""
"20241102","3호선","지축","6751","6119","20241105",""
"20241102","3호선","구파발","21627","21445","20241105",""
"20241102","3호선","연신내","32157","30492","20241105",""
"20241102","3호선","불광","15933","17653","20241105",""
"20241102","3호선","녹번","12517","11154","20241105",""
"20241102","3호선","홍제","17310","16049","20241105",""
"20241102","3호선","무악재","3614","3838","20241105",""
"20241102","3호선","독립문","8359","9367","20241105",""
"20241102","3호선","경복궁(정부서울청사)","36077","39611","20241105",""
"20241102","3호선","안국","32709","35545","20241105",""
"20241102","3호선","종로3가","11112","14124","20241105",""
"20241102","3호선","을지로3가","9057","9037","20241105",""
"20241102","3호선","충무로","25","0","20241105",""
"20241102","3호선","동대입구","12893","15411","20241105",""
"20241102","3호선","약수","10916","10467","20241105",""
