"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20241204","4호선","미아(서울사이버대학)","17863","17358","20241207"
"20241204","4호선","미아사거리","28861","28408","20241207"
"20241204","안산선","반월","4837","4716","20241207"
"20241204","7호선","반포","7316","6973","20241207"
"20241204","5호선","발산","26175","26510","20241207"
"20241204","2호선","방배","20704","21224","20241207"
"20241204","5호선","방이","8225","8498","20241207"
"20241204","경원선","방학","10640","10449","20241207"
"20241204","5호선","방화","7617","7370","20241207"
"20241204","장항선","배방","1334","1384","20241207"
"20241204","경의선","백마","8054","7923","20241207"
"20241204","일산선","백석","10884","11103","20241207"
"20241204","경춘선","백양리","96","111","20241207"
"20241204","경인선","백운","7995","7837","20241207"
"20241204","6호선","버티고개","2525","2506","20241207"
"20241204","과천선","범계","31011","31019","20241207"
"20241204","경춘선","별내","2582","2384","20241207"
"20241204","경부선","병점","17967","17685","20241207"
"20241204","7호선","보라매","7387","7811","20241207"
"20241204","신림선","보라매","5101","4576","20241207"
"20241204","신림선","보라매공원","2459","2712","20241207"
"20241204","신림선","보라매병원","9382","9815","20241207"
"20241204","6호선","보문","8842","8367","20241207"
"20241204","우이신설선","보문","1847","1843","20241207"
"20241204","경원선","보산","1428","1333","20241207"
"20241204","분당선","보정","2904","2646","20241207"
"20241204","분당선","복정","4","0","20241207"
"20241204","8호선","복정","11559","9615","20241207"
"20241204","장항선","봉명","1683","1682","20241207"
"20241204","9호선2~3단계","봉은사","22618","23632","20241207"
"20241204","2호선","봉천","26632","24876","20241207"
"20241204","6호선","봉화산(서울의료원)","9919","9247","20241207"
"20241204","경인선","부개","9434","8958","20241207"
"20241204","경강선","부발","2498","2441","20241207"
"20241204","경인선","부천","33124","33076","20241207"
"20241204","서해선","부천종합운동장","3170","2710","20241207"
"20241204","경인선","부평","28751","30395","20241207"
"20241204","우이신설선","북한산보국문","7132","6775","20241207"
"20241204","우이신설선","북한산우이","2794","2480","20241207"
"20241204","3호선","불광","18237","19540","20241207"
"20241204","6호선","불광","5343","5171","20241207"
"20241204","7호선","사가정","17849","18696","20241207"
"20241204","4호선","사당","28103","25479","20241207"
"20241204","2호선","사당","45232","48191","20241207"
"20241204","경춘선","사릉","2255","2208","20241207"
"20241204","수인선","사리","5768","5025","20241207"
"20241204","9호선","사평","4844","4590","20241207"
"20241204","안산선","산본","17717","18818","20241207"
"20241204","8호선","산성","6993","7157","20241207"
"20241204","6호선","삼각지","8535","7122","20241207"
"20241204","4호선","삼각지","6491","7171","20241207"
"20241204","경강선","삼동","2930","2600","20241207"
"20241204","2호선","삼성(무역센터)","60921","60689","20241207"
"20241204","9호선2~3단계","삼성중앙","9314","9595","20241207"
"20241204","일산선","삼송","20908","20193","20241207"
"20241204","우이신설선","삼양","2510","2653","20241207"
"20241204","우이신설선","삼양사거리","2859","2823","20241207"
"20241204","9호선2~3단계","삼전","9072","8790","20241207"
"20241204","분당선","상갈","6058","5660","20241207"
"20241204","4호선","상계","21336","20131","20241207"
"20241204","7호선","상도","14027","13794","20241207"
"20241204","안산선","상록수","16774","17170","20241207"
"20241204","7호선","상봉","18871","18127","20241207"
"20241204","중앙선","상봉","6049","6213","20241207"
"20241204","6호선","상수","10589","11761","20241207"
"20241204","2호선","상왕십리","16096","15960","20241207"
"20241204","6호선","상월곡(한국과학기술연구원)","7108","6305","20241207"
"20241204","5호선","상일동","16974","15909","20241207"
"20241204","경춘선","상천","236","222","20241207"
"20241204","6호선","새절(신사)","14329","13344","20241207"
"20241204","신림선","샛강","3534","4044","20241207"
"20241204","9호선","샛강","8031","8081","20241207"
"20241204","경의선","서강대","2562","2450","20241207"
"20241204","5호선","서대문","25352","25233","20241207"
"20241204","경부선","서동탄","1586","1348","20241207"
"20241204","경원선","서빙고","2467","2359","20241207"
"20241204","신림선","서울대벤처타운","10341","9622","20241207"
"20241204","2호선","서울대입구(관악구청)","50487","48869","20241207"
"20241204","분당선","서울숲","12366","12789","20241207"
"20241204","경부선","서울역","8124","3066","20241207"
"20241204","1호선","서울역","55990","52426","20241207"
"20241204","공항철도 1호선","서울역","11998","10701","20241207"
"20241204","경의선","서울역","5036","6242","20241207"
"20241204","4호선","서울역","14723","22228","20241207"
"20241204","신림선","서울지방병무청","3473","3829","20241207"
"20241204","신림선","서원","3919","3403","20241207"
"20241204","경부선","서정리","9103","8512","20241207"
"20241204","2호선","서초","24537","24700","20241207"
"20241204","분당선","서현","26206","26518","20241207"
"20241204","6호선","석계","14000","14533","20241207"
"20241204","경원선","석계","7885","8924","20241207"
"20241204","경부선","석수","9396","8700","20241207"
"20241204","9호선2~3단계","석촌","10432","9347","20241207"
"20241204","8호선","석촌","9549","10905","20241207"
"20241204","9호선2~3단계","석촌고분","8067","8056","20241207"
"20241204","2호선","선릉","66824","58759","20241207"
"20241204","분당선","선릉","14537","21973","20241207"
"20241204","과천선","선바위","8185","7218","20241207"
"20241204","9호선","선유도","10111","9481","20241207"
"20241204","분당선","선정릉","8504","8724","20241207"
"20241204","9호선2~3단계","선정릉","11824","12715","20241207"
"20241204","경부선","성균관대","17642","17126","20241207"
"20241204","경강선","성남","1219","1038","20241207"
"20241204","2호선","성수","47766","51199","20241207"
"20241204","4호선","성신여대입구(돈암)","25032","23821","20241207"
"20241204","우이신설선","성신여대입구(돈암)","3869","4174","20241207"
"20241204","경부선","성환","7526","7009","20241207"
"20241204","경부선","세류","3659","3595","20241207"
"20241204","경부선","세마","3650","3567","20241207"
"20241204","경강선","세종대왕릉","327","313","20241207"
"20241204","수인선","소래포구","5315","4882","20241207"
"20241204","경인선","소사","7999","7915","20241207"
"20241204","경원선","소요산","1264","1248","20241207"
"20241204","우이신설선","솔밭공원","2893","2793","20241207"
"20241204","우이신설선","솔샘","6573","6314","20241207"
"20241204","경인선","송내","29249","28816","20241207"
"20241204","수인선","송도","2665","2417","20241207"
"20241204","5호선","송정","6989","6621","20241207"
"20241204","경부선","송탄","4560","4448","20241207"
"20241204","8호선","송파","11133","10986","20241207"
"20241204","9호선2~3단계","송파나루","6037","6504","20241207"
"20241204","분당선","수내","15670","15761","20241207"
"20241204","7호선","수락산","13746","13612","20241207"
"20241204","안산선","수리산","4591","3743","20241207"
"20241204","경의선","수색","3641","3797","20241207"
"20241204","3호선","수서","20215","20156","20241207"
"20241204","분당선","수서","18305","19097","20241207"
"20241204","경부선","수원","37427","39190","20241207"
"20241204","분당선","수원","8326","7763","20241207"
"20241204","분당선","수원시청","15430","16342","20241207"
"20241204","4호선","수유(강북구청)","36816","36994","20241207"
"20241204","8호선","수진","6465","6011","20241207"
"20241204","4호선","숙대입구(갈월)","18038","15861","20241207"
"20241204","7호선","숭실대입구(살피재)","17352","17301","20241207"
"20241204","수인선","숭의","4824","4427","20241207"
"20241204","2호선","시청","32083","30701","20241207"
"20241204","1호선","시청","32602","32103","20241207"
"20241204","분당선","신갈","5591","5495","20241207"
"20241204","5호선","신금호","7276","7723","20241207"
"20241204","경부선","신길","9812","8596","20241207"
"20241204","5호선","신길","5437","5905","20241207"
"20241204","안산선","신길온천","2356","2062","20241207"
"20241204","경춘선","신내","3252","2984","20241207"
"20241204","6호선","신내","1","0","20241207"
"20241204","9호선","신논현","32835","33051","20241207"
"20241204","2호선","신답","1831","2126","20241207"
"20241204","2호선","신당","16379","16965","20241207"
"20241204","6호선","신당","9835","9945","20241207"
"20241204","2호선","신대방","27187","26254","20241207"
"20241204","7호선","신대방삼거리","16281","15897","20241207"
"20241204","경부선","신도림","4342","4261","20241207"
"20241204","2호선","신도림","56187","53871","20241207"
"20241204","경강선","신둔도예촌","1686","1547","20241207"
"20241204","신림선","신림","2251","2841","20241207"
"20241204","2호선","신림","58961","58117","20241207"
"20241204","9호선","신목동","5206","4601","20241207"
"20241204","9호선","신반포","4796","4672","20241207"
"20241204","9호선","신방화","7968","7754","20241207"
"20241204","3호선","신사","29390","30523","20241207"
"20241204","우이신설선","신설동","2827","2621","20241207"
"20241204","1호선","신설동","15750","15018","20241207"
"20241204","2호선","신설동","3710","3763","20241207"
"20241204","4호선","신용산","21911","23220","20241207"
"20241204","중앙선","신원","161","145","20241207"
"20241204","경원선","신이문","8968","8379","20241207"
"20241204","5호선","신정(은행정)","14896","12396","20241207"
"20241204","2호선","신정네거리","11180","11641","20241207"
"20241204","장항선","신창(순천향대)","2508","2354","20241207"
"20241204","경의선","신촌","1142","1396","20241207"
"20241204","2호선","신촌","40564","40785","20241207"
"20241204","수인선","신포","1962","2001","20241207"
"20241204","7호선","신풍","12827","12084","20241207"
"20241204","8호선","신흥","5670","5868","20241207"
"20241204","4호선","쌍문","32451","30631","20241207"
"20241204","장항선","쌍용(나사렛대)","3414","3198","20241207"
"20241204","장항선","아산","4307","3971","20241207"
"20241204","중앙선","아신","513","495","20241207"
"20241204","5호선","아차산(어린이대공원후문)","15798","15447","20241207"
"20241204","2호선","아현","12122","11542","20241207"
"20241204","3호선","안국","27939","28493","20241207"
